"accuracies","n_authors","n_samples","FE_algorithm","n_gram","doc_len"
"0.45","50","10","Word n-gram","1","94-140"
"0.585","50","20","Word n-gram","1","94-140"
"0.6386666666666667","50","30","Word n-gram","1","94-140"
"0.6696","50","50","Word n-gram","1","94-140"
"0.7554000000000001","50","100","Word n-gram","1","94-140"
"0.821","50","200","Word n-gram","1","94-140"
"0.8581333333333333","50","300","Word n-gram","1","94-140"
"0.89252","50","500","Word n-gram","1","94-140"
"0.95","2","10","Word n-gram","2","94-140"
"0.975","2","20","Word n-gram","2","94-140"
"1.0","2","30","Word n-gram","2","94-140"
"1.0","2","50","Word n-gram","2","94-140"
"1.0","2","100","Word n-gram","2","94-140"
"1.0","2","200","Word n-gram","2","94-140"
"1.0","2","300","Word n-gram","2","94-140"
"1.0","2","500","Word n-gram","2","94-140"
"0.8333333333333333","3","10","Word n-gram","2","94-140"
"0.9","3","20","Word n-gram","2","94-140"
"0.9666666666666666","3","30","Word n-gram","2","94-140"
"0.96","3","50","Word n-gram","2","94-140"
"0.9766666666666666","3","100","Word n-gram","2","94-140"
"0.9749999999999999","3","200","Word n-gram","2","94-140"
"0.9866666666666667","3","300","Word n-gram","2","94-140"
"0.9946666666666667","3","500","Word n-gram","2","94-140"
"0.9","4","10","Word n-gram","2","94-140"
"0.8375","4","20","Word n-gram","2","94-140"
"0.925","4","30","Word n-gram","2","94-140"
"0.96","4","50","Word n-gram","2","94-140"
"0.9674999999999999","4","100","Word n-gram","2","94-140"
"0.985","4","200","Word n-gram","2","94-140"
"0.9883333333333333","4","300","Word n-gram","2","94-140"
"0.9924999999999999","4","500","Word n-gram","2","94-140"
"0.82","5","10","Word n-gram","2","94-140"
"0.9100000000000001","5","20","Word n-gram","2","94-140"
"0.9266666666666667","5","30","Word n-gram","2","94-140"
"0.976","5","50","Word n-gram","2","94-140"
"0.9639999999999999","5","100","Word n-gram","2","94-140"
"0.982","5","200","Word n-gram","2","94-140"
"0.9886666666666667","5","300","Word n-gram","2","94-140"
"0.9924","5","500","Word n-gram","2","94-140"
"0.8","6","10","Word n-gram","2","94-140"
"0.9","6","20","Word n-gram","2","94-140"
"0.9333333333333333","6","30","Word n-gram","2","94-140"
"0.9566666666666667","6","50","Word n-gram","2","94-140"
"0.9566666666666664","6","100","Word n-gram","2","94-140"
"0.9808333333333333","6","200","Word n-gram","2","94-140"
"0.9905555555555556","6","300","Word n-gram","2","94-140"
"0.993","6","500","Word n-gram","2","94-140"
"0.7714285714285712","7","10","Word n-gram","2","94-140"
"0.8714285714285713","7","20","Word n-gram","2","94-140"
"0.8809523809523808","7","30","Word n-gram","2","94-140"
"0.9314285714285715","7","50","Word n-gram","2","94-140"
"0.9700000000000001","7","100","Word n-gram","2","94-140"
"0.9771428571428571","7","200","Word n-gram","2","94-140"
"0.9833333333333334","7","300","Word n-gram","2","94-140"
"0.9905714285714288","7","500","Word n-gram","2","94-140"
"0.85","8","10","Word n-gram","2","94-140"
"0.89375","8","20","Word n-gram","2","94-140"
"0.9041666666666666","8","30","Word n-gram","2","94-140"
"0.915","8","50","Word n-gram","2","94-140"
"0.9662500000000002","8","100","Word n-gram","2","94-140"
"0.984375","8","200","Word n-gram","2","94-140"
"0.9887500000000001","8","300","Word n-gram","2","94-140"
"0.9945","8","500","Word n-gram","2","94-140"
"0.7777777777777778","9","10","Word n-gram","2","94-140"
"0.8388888888888889","9","20","Word n-gram","2","94-140"
"0.9148148148148147","9","30","Word n-gram","2","94-140"
"0.9333333333333333","9","50","Word n-gram","2","94-140"
"0.9744444444444446","9","100","Word n-gram","2","94-140"
"0.9705555555555556","9","200","Word n-gram","2","94-140"
"0.984074074074074","9","300","Word n-gram","2","94-140"
"0.9893333333333333","9","500","Word n-gram","2","94-140"
"0.7899999999999999","10","10","Word n-gram","2","94-140"
"0.77","10","20","Word n-gram","2","94-140"
"0.8633333333333333","10","30","Word n-gram","2","94-140"
"0.906","10","50","Word n-gram","2","94-140"
"0.923","10","100","Word n-gram","2","94-140"
"0.9565000000000001","10","200","Word n-gram","2","94-140"
"0.9706666666666667","10","300","Word n-gram","2","94-140"
"0.9826","10","500","Word n-gram","2","94-140"
"0.8","11","10","Word n-gram","2","94-140"
"0.7954545454545454","11","20","Word n-gram","2","94-140"
"0.8666666666666666","11","30","Word n-gram","2","94-140"
"0.8636363636363636","11","50","Word n-gram","2","94-140"
"0.9009090909090908","11","100","Word n-gram","2","94-140"
"0.9477272727272729","11","200","Word n-gram","2","94-140"
"0.9533333333333331","11","300","Word n-gram","2","94-140"
"0.9701818181818181","11","500","Word n-gram","2","94-140"
"0.6666666666666667","12","10","Word n-gram","2","94-140"
"0.7625","12","20","Word n-gram","2","94-140"
"0.8222222222222222","12","30","Word n-gram","2","94-140"
"0.8666666666666666","12","50","Word n-gram","2","94-140"
"0.8866666666666667","12","100","Word n-gram","2","94-140"
"0.9341666666666667","12","200","Word n-gram","2","94-140"
"0.9594444444444443","12","300","Word n-gram","2","94-140"
"0.9708333333333332","12","500","Word n-gram","2","94-140"
"0.7","13","10","Word n-gram","2","94-140"
"0.7576923076923077","13","20","Word n-gram","2","94-140"
"0.7846153846153846","13","30","Word n-gram","2","94-140"
"0.8307692307692308","13","50","Word n-gram","2","94-140"
"0.9023076923076925","13","100","Word n-gram","2","94-140"
"0.9346153846153846","13","200","Word n-gram","2","94-140"
"0.9525641025641025","13","300","Word n-gram","2","94-140"
"0.9703076923076924","13","500","Word n-gram","2","94-140"
"0.5857142857142856","14","10","Word n-gram","2","94-140"
"0.7392857142857143","14","20","Word n-gram","2","94-140"
"0.7309523809523809","14","30","Word n-gram","2","94-140"
"0.7657142857142857","14","50","Word n-gram","2","94-140"
"0.8471428571428572","14","100","Word n-gram","2","94-140"
"0.8982142857142857","14","200","Word n-gram","2","94-140"
"0.9154761904761906","14","300","Word n-gram","2","94-140"
"0.9464285714285714","14","500","Word n-gram","2","94-140"
"0.6","15","10","Word n-gram","2","94-140"
"0.6866666666666668","15","20","Word n-gram","2","94-140"
"0.731111111111111","15","30","Word n-gram","2","94-140"
"0.7653333333333332","15","50","Word n-gram","2","94-140"
"0.8233333333333335","15","100","Word n-gram","2","94-140"
"0.8866666666666667","15","200","Word n-gram","2","94-140"
"0.9106666666666667","15","300","Word n-gram","2","94-140"
"0.9346666666666668","15","500","Word n-gram","2","94-140"
"0.6875","16","10","Word n-gram","2","94-140"
"0.7","16","20","Word n-gram","2","94-140"
"0.78125","16","30","Word n-gram","2","94-140"
"0.8175000000000001","16","50","Word n-gram","2","94-140"
"0.875","16","100","Word n-gram","2","94-140"
"0.9209375","16","200","Word n-gram","2","94-140"
"0.9491666666666667","16","300","Word n-gram","2","94-140"
"0.9655000000000001","16","500","Word n-gram","2","94-140"
"0.6882352941176471","17","10","Word n-gram","2","94-140"
"0.7352941176470588","17","20","Word n-gram","2","94-140"
"0.803921568627451","17","30","Word n-gram","2","94-140"
"0.8211764705882352","17","50","Word n-gram","2","94-140"
"0.8800000000000001","17","100","Word n-gram","2","94-140"
"0.9294117647058824","17","200","Word n-gram","2","94-140"
"0.9486274509803921","17","300","Word n-gram","2","94-140"
"0.9656470588235294","17","500","Word n-gram","2","94-140"
"0.6277777777777777","18","10","Word n-gram","2","94-140"
"0.7194444444444444","18","20","Word n-gram","2","94-140"
"0.7777777777777779","18","30","Word n-gram","2","94-140"
"0.8055555555555556","18","50","Word n-gram","2","94-140"
"0.8577777777777778","18","100","Word n-gram","2","94-140"
"0.8944444444444445","18","200","Word n-gram","2","94-140"
"0.9246296296296295","18","300","Word n-gram","2","94-140"
"0.9510000000000002","18","500","Word n-gram","2","94-140"
"0.6105263157894736","19","10","Word n-gram","2","94-140"
"0.6921052631578949","19","20","Word n-gram","2","94-140"
"0.7175438596491228","19","30","Word n-gram","2","94-140"
"0.7673684210526315","19","50","Word n-gram","2","94-140"
"0.8342105263157895","19","100","Word n-gram","2","94-140"
"0.8860526315789473","19","200","Word n-gram","2","94-140"
"0.9150877192982456","19","300","Word n-gram","2","94-140"
"0.9483157894736843","19","500","Word n-gram","2","94-140"
"0.5900000000000001","20","10","Word n-gram","2","94-140"
"0.65","20","20","Word n-gram","2","94-140"
"0.7233333333333334","20","30","Word n-gram","2","94-140"
"0.775","20","50","Word n-gram","2","94-140"
"0.817","20","100","Word n-gram","2","94-140"
"0.8779999999999999","20","200","Word n-gram","2","94-140"
"0.9135000000000002","20","300","Word n-gram","2","94-140"
"0.9476999999999999","20","500","Word n-gram","2","94-140"
"0.6238095238095237","21","10","Word n-gram","2","94-140"
"0.692857142857143","21","20","Word n-gram","2","94-140"
"0.7063492063492063","21","30","Word n-gram","2","94-140"
"0.7647619047619048","21","50","Word n-gram","2","94-140"
"0.8328571428571427","21","100","Word n-gram","2","94-140"
"0.8745238095238095","21","200","Word n-gram","2","94-140"
"0.9161904761904763","21","300","Word n-gram","2","94-140"
"0.9401904761904761","21","500","Word n-gram","2","94-140"
"0.5227272727272727","22","10","Word n-gram","2","94-140"
"0.625","22","20","Word n-gram","2","94-140"
"0.6787878787878787","22","30","Word n-gram","2","94-140"
"0.7254545454545455","22","50","Word n-gram","2","94-140"
"0.8204545454545455","22","100","Word n-gram","2","94-140"
"0.875","22","200","Word n-gram","2","94-140"
"0.8995454545454546","22","300","Word n-gram","2","94-140"
"0.9453636363636363","22","500","Word n-gram","2","94-140"
"0.5217391304347826","23","10","Word n-gram","2","94-140"
"0.6434782608695653","23","20","Word n-gram","2","94-140"
"0.6623188405797101","23","30","Word n-gram","2","94-140"
"0.7243478260869566","23","50","Word n-gram","2","94-140"
"0.8030434782608695","23","100","Word n-gram","2","94-140"
"0.8756521739130434","23","200","Word n-gram","2","94-140"
"0.9107246376811593","23","300","Word n-gram","2","94-140"
"0.9420869565217391","23","500","Word n-gram","2","94-140"
"0.5333333333333334","24","10","Word n-gram","2","94-140"
"0.6166666666666667","24","20","Word n-gram","2","94-140"
"0.6583333333333334","24","30","Word n-gram","2","94-140"
"0.7308333333333332","24","50","Word n-gram","2","94-140"
"0.7799999999999999","24","100","Word n-gram","2","94-140"
"0.8620833333333333","24","200","Word n-gram","2","94-140"
"0.8979166666666666","24","300","Word n-gram","2","94-140"
"0.93575","24","500","Word n-gram","2","94-140"
"0.54","25","10","Word n-gram","2","94-140"
"0.5660000000000001","25","20","Word n-gram","2","94-140"
"0.6319999999999999","25","30","Word n-gram","2","94-140"
"0.6855999999999999","25","50","Word n-gram","2","94-140"
"0.7616","25","100","Word n-gram","2","94-140"
"0.8398","25","200","Word n-gram","2","94-140"
"0.8781333333333334","25","300","Word n-gram","2","94-140"
"0.91712","25","500","Word n-gram","2","94-140"
"0.5346153846153847","26","10","Word n-gram","2","94-140"
"0.5826923076923077","26","20","Word n-gram","2","94-140"
"0.6474358974358975","26","30","Word n-gram","2","94-140"
"0.6930769230769231","26","50","Word n-gram","2","94-140"
"0.7673076923076922","26","100","Word n-gram","2","94-140"
"0.8448076923076924","26","200","Word n-gram","2","94-140"
"0.875","26","300","Word n-gram","2","94-140"
"0.9179230769230771","26","500","Word n-gram","2","94-140"
"0.4888888888888888","27","10","Word n-gram","2","94-140"
"0.5833333333333333","27","20","Word n-gram","2","94-140"
"0.5999999999999999","27","30","Word n-gram","2","94-140"
"0.6822222222222222","27","50","Word n-gram","2","94-140"
"0.7588888888888888","27","100","Word n-gram","2","94-140"
"0.8398148148148149","27","200","Word n-gram","2","94-140"
"0.8823456790123456","27","300","Word n-gram","2","94-140"
"0.9177037037037035","27","500","Word n-gram","2","94-140"
"0.4714285714285714","28","10","Word n-gram","2","94-140"
"0.5357142857142858","28","20","Word n-gram","2","94-140"
"0.5869047619047618","28","30","Word n-gram","2","94-140"
"0.6778571428571429","28","50","Word n-gram","2","94-140"
"0.7432142857142858","28","100","Word n-gram","2","94-140"
"0.8216071428571429","28","200","Word n-gram","2","94-140"
"0.8597619047619048","28","300","Word n-gram","2","94-140"
"0.9018571428571429","28","500","Word n-gram","2","94-140"
"0.4793103448275862","29","10","Word n-gram","2","94-140"
"0.556896551724138","29","20","Word n-gram","2","94-140"
"0.6034482758620691","29","30","Word n-gram","2","94-140"
"0.6544827586206897","29","50","Word n-gram","2","94-140"
"0.746551724137931","29","100","Word n-gram","2","94-140"
"0.8179310344827586","29","200","Word n-gram","2","94-140"
"0.8633333333333333","29","300","Word n-gram","2","94-140"
"0.9070344827586208","29","500","Word n-gram","2","94-140"
"0.42666666666666664","30","10","Word n-gram","2","94-140"
"0.5233333333333333","30","20","Word n-gram","2","94-140"
"0.5777777777777777","30","30","Word n-gram","2","94-140"
"0.6513333333333333","30","50","Word n-gram","2","94-140"
"0.7353333333333334","30","100","Word n-gram","2","94-140"
"0.8109999999999999","30","200","Word n-gram","2","94-140"
"0.8495555555555556","30","300","Word n-gram","2","94-140"
"0.8959333333333335","30","500","Word n-gram","2","94-140"
"0.432258064516129","31","10","Word n-gram","2","94-140"
"0.5064516129032258","31","20","Word n-gram","2","94-140"
"0.5548387096774192","31","30","Word n-gram","2","94-140"
"0.5993548387096774","31","50","Word n-gram","2","94-140"
"0.7261290322580646","31","100","Word n-gram","2","94-140"
"0.7933870967741935","31","200","Word n-gram","2","94-140"
"0.8388172043010753","31","300","Word n-gram","2","94-140"
"0.8827096774193548","31","500","Word n-gram","2","94-140"
"0.44375","32","10","Word n-gram","2","94-140"
"0.5109375","32","20","Word n-gram","2","94-140"
"0.5583333333333333","32","30","Word n-gram","2","94-140"
"0.6168750000000001","32","50","Word n-gram","2","94-140"
"0.7012499999999999","32","100","Word n-gram","2","94-140"
"0.7848437500000001","32","200","Word n-gram","2","94-140"
"0.8298958333333333","32","300","Word n-gram","2","94-140"
"0.8816875000000002","32","500","Word n-gram","2","94-140"
"0.49393939393939396","33","10","Word n-gram","2","94-140"
"0.5242424242424242","33","20","Word n-gram","2","94-140"
"0.5505050505050505","33","30","Word n-gram","2","94-140"
"0.6284848484848486","33","50","Word n-gram","2","94-140"
"0.6984848484848485","33","100","Word n-gram","2","94-140"
"0.7815151515151515","33","200","Word n-gram","2","94-140"
"0.8324242424242424","33","300","Word n-gram","2","94-140"
"0.8822424242424243","33","500","Word n-gram","2","94-140"
"0.4117647058823529","34","10","Word n-gram","2","94-140"
"0.5102941176470588","34","20","Word n-gram","2","94-140"
"0.5558823529411765","34","30","Word n-gram","2","94-140"
"0.6341176470588235","34","50","Word n-gram","2","94-140"
"0.7152941176470589","34","100","Word n-gram","2","94-140"
"0.7910294117647059","34","200","Word n-gram","2","94-140"
"0.8311764705882352","34","300","Word n-gram","2","94-140"
"0.8824705882352942","34","500","Word n-gram","2","94-140"
"0.4714285714285714","35","10","Word n-gram","2","94-140"
"0.5514285714285714","35","20","Word n-gram","2","94-140"
"0.5733333333333333","35","30","Word n-gram","2","94-140"
"0.6405714285714286","35","50","Word n-gram","2","94-140"
"0.7151428571428571","35","100","Word n-gram","2","94-140"
"0.8022857142857143","35","200","Word n-gram","2","94-140"
"0.8402857142857144","35","300","Word n-gram","2","94-140"
"0.8882857142857142","35","500","Word n-gram","2","94-140"
"0.4527777777777778","36","10","Word n-gram","2","94-140"
"0.5416666666666666","36","20","Word n-gram","2","94-140"
"0.6083333333333334","36","30","Word n-gram","2","94-140"
"0.6633333333333334","36","50","Word n-gram","2","94-140"
"0.7133333333333333","36","100","Word n-gram","2","94-140"
"0.8086111111111112","36","200","Word n-gram","2","94-140"
"0.840925925925926","36","300","Word n-gram","2","94-140"
"0.8873333333333333","36","500","Word n-gram","2","94-140"
"0.41621621621621624","37","10","Word n-gram","2","94-140"
"0.5351351351351351","37","20","Word n-gram","2","94-140"
"0.5693693693693694","37","30","Word n-gram","2","94-140"
"0.6318918918918918","37","50","Word n-gram","2","94-140"
"0.7083783783783784","37","100","Word n-gram","2","94-140"
"0.7931081081081082","37","200","Word n-gram","2","94-140"
"0.8345945945945946","37","300","Word n-gram","2","94-140"
"0.8869729729729731","37","500","Word n-gram","2","94-140"
"0.41578947368421054","38","10","Word n-gram","2","94-140"
"0.5157894736842106","38","20","Word n-gram","2","94-140"
"0.5780701754385965","38","30","Word n-gram","2","94-140"
"0.633157894736842","38","50","Word n-gram","2","94-140"
"0.6978947368421052","38","100","Word n-gram","2","94-140"
"0.7839473684210526","38","200","Word n-gram","2","94-140"
"0.8279824561403508","38","300","Word n-gram","2","94-140"
"0.8790526315789473","38","500","Word n-gram","2","94-140"
"0.4282051282051283","39","10","Word n-gram","2","94-140"
"0.5038461538461538","39","20","Word n-gram","2","94-140"
"0.5777777777777777","39","30","Word n-gram","2","94-140"
"0.6143589743589744","39","50","Word n-gram","2","94-140"
"0.6928205128205128","39","100","Word n-gram","2","94-140"
"0.7720512820512819","39","200","Word n-gram","2","94-140"
"0.8195726495726495","39","300","Word n-gram","2","94-140"
"0.8696410256410256","39","500","Word n-gram","2","94-140"
"0.38","40","10","Word n-gram","2","94-140"
"0.515","40","20","Word n-gram","2","94-140"
"0.5516666666666666","40","30","Word n-gram","2","94-140"
"0.575","40","50","Word n-gram","2","94-140"
"0.6799999999999999","40","100","Word n-gram","2","94-140"
"0.763875","40","200","Word n-gram","2","94-140"
"0.8109999999999999","40","300","Word n-gram","2","94-140"
"0.8647500000000001","40","500","Word n-gram","2","94-140"
"0.3926829268292683","41","10","Word n-gram","2","94-140"
"0.4463414634146342","41","20","Word n-gram","2","94-140"
"0.5252032520325204","41","30","Word n-gram","2","94-140"
"0.597560975609756","41","50","Word n-gram","2","94-140"
"0.6690243902439026","41","100","Word n-gram","2","94-140"
"0.7576829268292683","41","200","Word n-gram","2","94-140"
"0.8053658536585365","41","300","Word n-gram","2","94-140"
"0.8641463414634145","41","500","Word n-gram","2","94-140"
"0.43809523809523804","42","10","Word n-gram","2","94-140"
"0.47857142857142854","42","20","Word n-gram","2","94-140"
"0.5309523809523808","42","30","Word n-gram","2","94-140"
"0.590952380952381","42","50","Word n-gram","2","94-140"
"0.6752380952380953","42","100","Word n-gram","2","94-140"
"0.7592857142857142","42","200","Word n-gram","2","94-140"
"0.805","42","300","Word n-gram","2","94-140"
"0.8613809523809524","42","500","Word n-gram","2","94-140"
"0.4604651162790698","43","10","Word n-gram","2","94-140"
"0.5116279069767442","43","20","Word n-gram","2","94-140"
"0.548062015503876","43","30","Word n-gram","2","94-140"
"0.5976744186046512","43","50","Word n-gram","2","94-140"
"0.6767441860465115","43","100","Word n-gram","2","94-140"
"0.7622093023255815","43","200","Word n-gram","2","94-140"
"0.8151937984496124","43","300","Word n-gram","2","94-140"
"0.8695348837209302","43","500","Word n-gram","2","94-140"
"0.4386363636363636","44","10","Word n-gram","2","94-140"
"0.4875","44","20","Word n-gram","2","94-140"
"0.5371212121212121","44","30","Word n-gram","2","94-140"
"0.6086363636363636","44","50","Word n-gram","2","94-140"
"0.6870454545454545","44","100","Word n-gram","2","94-140"
"0.7656818181818181","44","200","Word n-gram","2","94-140"
"0.8176515151515151","44","300","Word n-gram","2","94-140"
"0.8657727272727274","44","500","Word n-gram","2","94-140"
"0.4333333333333333","45","10","Word n-gram","2","94-140"
"0.48","45","20","Word n-gram","2","94-140"
"0.5325925925925925","45","30","Word n-gram","2","94-140"
"0.6017777777777779","45","50","Word n-gram","2","94-140"
"0.6895555555555556","45","100","Word n-gram","2","94-140"
"0.7656666666666667","45","200","Word n-gram","2","94-140"
"0.8111851851851851","45","300","Word n-gram","2","94-140"
"0.8638666666666666","45","500","Word n-gram","2","94-140"
"0.3934782608695652","46","10","Word n-gram","2","94-140"
"0.49782608695652175","46","20","Word n-gram","2","94-140"
"0.5130434782608696","46","30","Word n-gram","2","94-140"
"0.5956521739130436","46","50","Word n-gram","2","94-140"
"0.671304347826087","46","100","Word n-gram","2","94-140"
"0.7484782608695651","46","200","Word n-gram","2","94-140"
"0.7990579710144926","46","300","Word n-gram","2","94-140"
"0.8536521739130436","46","500","Word n-gram","2","94-140"
"0.44468085106382976","47","10","Word n-gram","2","94-140"
"0.48936170212765956","47","20","Word n-gram","2","94-140"
"0.5453900709219859","47","30","Word n-gram","2","94-140"
"0.5863829787234043","47","50","Word n-gram","2","94-140"
"0.6676595744680851","47","100","Word n-gram","2","94-140"
"0.76","47","200","Word n-gram","2","94-140"
"0.8095744680851065","47","300","Word n-gram","2","94-140"
"0.8591914893617021","47","500","Word n-gram","2","94-140"
"0.4291666666666667","48","10","Word n-gram","2","94-140"
"0.4854166666666668","48","20","Word n-gram","2","94-140"
"0.5173611111111109","48","30","Word n-gram","2","94-140"
"0.5933333333333334","48","50","Word n-gram","2","94-140"
"0.6670833333333333","48","100","Word n-gram","2","94-140"
"0.754375","48","200","Word n-gram","2","94-140"
"0.7970138888888889","48","300","Word n-gram","2","94-140"
"0.8569166666666665","48","500","Word n-gram","2","94-140"
"0.3959183673469388","49","10","Word n-gram","2","94-140"
"0.5204081632653061","49","20","Word n-gram","2","94-140"
"0.5530612244897959","49","30","Word n-gram","2","94-140"
"0.593469387755102","49","50","Word n-gram","2","94-140"
"0.6795918367346939","49","100","Word n-gram","2","94-140"
"0.7614285714285713","49","200","Word n-gram","2","94-140"
"0.8012925170068026","49","300","Word n-gram","2","94-140"
"0.8579183673469387","49","500","Word n-gram","2","94-140"
"0.392","50","10","Word n-gram","2","94-140"
"0.48100000000000004","50","20","Word n-gram","2","94-140"
"0.5246666666666666","50","30","Word n-gram","2","94-140"
"0.5952","50","50","Word n-gram","2","94-140"
"0.6714","50","100","Word n-gram","2","94-140"
"0.7479","50","200","Word n-gram","2","94-140"
"0.7985333333333333","50","300","Word n-gram","2","94-140"
"0.8524800000000001","50","500","Word n-gram","2","94-140"
"0.7","2","10","Word n-gram","3","94-140"
"0.9","2","20","Word n-gram","3","94-140"
"0.8833333333333334","2","30","Word n-gram","3","94-140"
"0.99","2","50","Word n-gram","3","94-140"
"1.0","2","100","Word n-gram","3","94-140"
"1.0","2","200","Word n-gram","3","94-140"
"1.0","2","300","Word n-gram","3","94-140"
"1.0","2","500","Word n-gram","3","94-140"
"0.4","3","10","Word n-gram","3","94-140"
"0.7166666666666667","3","20","Word n-gram","3","94-140"
"0.6777777777777778","3","30","Word n-gram","3","94-140"
"0.76","3","50","Word n-gram","3","94-140"
"0.7633333333333334","3","100","Word n-gram","3","94-140"
"0.8699999999999999","3","200","Word n-gram","3","94-140"
"0.8811111111111112","3","300","Word n-gram","3","94-140"
"0.9259999999999999","3","500","Word n-gram","3","94-140"
"0.7","4","10","Word n-gram","3","94-140"
"0.725","4","20","Word n-gram","3","94-140"
"0.7583333333333333","4","30","Word n-gram","3","94-140"
"0.8400000000000001","4","50","Word n-gram","3","94-140"
"0.85","4","100","Word n-gram","3","94-140"
"0.8862499999999999","4","200","Word n-gram","3","94-140"
"0.9008333333333333","4","300","Word n-gram","3","94-140"
"0.9419999999999998","4","500","Word n-gram","3","94-140"
"0.78","5","10","Word n-gram","3","94-140"
"0.77","5","20","Word n-gram","3","94-140"
"0.8066666666666666","5","30","Word n-gram","3","94-140"
"0.876","5","50","Word n-gram","3","94-140"
"0.9040000000000001","5","100","Word n-gram","3","94-140"
"0.9189999999999999","5","200","Word n-gram","3","94-140"
"0.9186666666666667","5","300","Word n-gram","3","94-140"
"0.9391999999999999","5","500","Word n-gram","3","94-140"
"0.7833333333333332","6","10","Word n-gram","3","94-140"
"0.7833333333333334","6","20","Word n-gram","3","94-140"
"0.8444444444444444","6","30","Word n-gram","3","94-140"
"0.8466666666666667","6","50","Word n-gram","3","94-140"
"0.8833333333333334","6","100","Word n-gram","3","94-140"
"0.9183333333333333","6","200","Word n-gram","3","94-140"
"0.9377777777777776","6","300","Word n-gram","3","94-140"
"0.9569999999999999","6","500","Word n-gram","3","94-140"
"0.6714285714285713","7","10","Word n-gram","3","94-140"
"0.7714285714285714","7","20","Word n-gram","3","94-140"
"0.8047619047619048","7","30","Word n-gram","3","94-140"
"0.8514285714285714","7","50","Word n-gram","3","94-140"
"0.8914285714285715","7","100","Word n-gram","3","94-140"
"0.9342857142857142","7","200","Word n-gram","3","94-140"
"0.949047619047619","7","300","Word n-gram","3","94-140"
"0.9605714285714286","7","500","Word n-gram","3","94-140"
"0.65","8","10","Word n-gram","3","94-140"
"0.775","8","20","Word n-gram","3","94-140"
"0.8166666666666667","8","30","Word n-gram","3","94-140"
"0.8675","8","50","Word n-gram","3","94-140"
"0.9237500000000001","8","100","Word n-gram","3","94-140"
"0.9337500000000001","8","200","Word n-gram","3","94-140"
"0.9441666666666668","8","300","Word n-gram","3","94-140"
"0.9630000000000001","8","500","Word n-gram","3","94-140"
"0.6222222222222222","9","10","Word n-gram","3","94-140"
"0.7111111111111111","9","20","Word n-gram","3","94-140"
"0.8","9","30","Word n-gram","3","94-140"
"0.8333333333333334","9","50","Word n-gram","3","94-140"
"0.8933333333333333","9","100","Word n-gram","3","94-140"
"0.9205555555555556","9","200","Word n-gram","3","94-140"
"0.9392592592592592","9","300","Word n-gram","3","94-140"
"0.9577777777777777","9","500","Word n-gram","3","94-140"
"0.67","10","10","Word n-gram","3","94-140"
"0.71","10","20","Word n-gram","3","94-140"
"0.7366666666666666","10","30","Word n-gram","3","94-140"
"0.812","10","50","Word n-gram","3","94-140"
"0.8710000000000001","10","100","Word n-gram","3","94-140"
"0.908","10","200","Word n-gram","3","94-140"
"0.9256666666666666","10","300","Word n-gram","3","94-140"
"0.9538","10","500","Word n-gram","3","94-140"
"0.6909090909090909","11","10","Word n-gram","3","94-140"
"0.7272727272727273","11","20","Word n-gram","3","94-140"
"0.6757575757575759","11","30","Word n-gram","3","94-140"
"0.7890909090909091","11","50","Word n-gram","3","94-140"
"0.8181818181818181","11","100","Word n-gram","3","94-140"
"0.8736363636363637","11","200","Word n-gram","3","94-140"
"0.8969696969696971","11","300","Word n-gram","3","94-140"
"0.9187272727272727","11","500","Word n-gram","3","94-140"
"0.5666666666666667","12","10","Word n-gram","3","94-140"
"0.5916666666666667","12","20","Word n-gram","3","94-140"
"0.6722222222222222","12","30","Word n-gram","3","94-140"
"0.7316666666666667","12","50","Word n-gram","3","94-140"
"0.8091666666666667","12","100","Word n-gram","3","94-140"
"0.87375","12","200","Word n-gram","3","94-140"
"0.8988888888888888","12","300","Word n-gram","3","94-140"
"0.9325000000000001","12","500","Word n-gram","3","94-140"
"0.5230769230769231","13","10","Word n-gram","3","94-140"
"0.6846153846153846","13","20","Word n-gram","3","94-140"
"0.7102564102564102","13","30","Word n-gram","3","94-140"
"0.7692307692307693","13","50","Word n-gram","3","94-140"
"0.8061538461538461","13","100","Word n-gram","3","94-140"
"0.8769230769230768","13","200","Word n-gram","3","94-140"
"0.9","13","300","Word n-gram","3","94-140"
"0.9349230769230769","13","500","Word n-gram","3","94-140"
"0.55","14","10","Word n-gram","3","94-140"
"0.6214285714285716","14","20","Word n-gram","3","94-140"
"0.6000000000000001","14","30","Word n-gram","3","94-140"
"0.68","14","50","Word n-gram","3","94-140"
"0.7678571428571429","14","100","Word n-gram","3","94-140"
"0.8414285714285714","14","200","Word n-gram","3","94-140"
"0.8616666666666667","14","300","Word n-gram","3","94-140"
"0.8977142857142857","14","500","Word n-gram","3","94-140"
"0.4800000000000001","15","10","Word n-gram","3","94-140"
"0.5533333333333335","15","20","Word n-gram","3","94-140"
"0.6311111111111112","15","30","Word n-gram","3","94-140"
"0.6759999999999999","15","50","Word n-gram","3","94-140"
"0.7513333333333334","15","100","Word n-gram","3","94-140"
"0.8056666666666666","15","200","Word n-gram","3","94-140"
"0.8504444444444443","15","300","Word n-gram","3","94-140"
"0.8888000000000001","15","500","Word n-gram","3","94-140"
"0.525","16","10","Word n-gram","3","94-140"
"0.615625","16","20","Word n-gram","3","94-140"
"0.6854166666666667","16","30","Word n-gram","3","94-140"
"0.75","16","50","Word n-gram","3","94-140"
