accuracies,n_authors,n_samples,FE_algorithm,n_gram,FE_algorithm_ngram
0.4204186046511628,43,500,POS n-gram,1,POS n-gram 1
0.3136363636363636,44,10,POS n-gram,1,POS n-gram 1
0.3795454545454545,44,20,POS n-gram,1,POS n-gram 1
0.3757575757575758,44,30,POS n-gram,1,POS n-gram 1
0.3881818181818182,44,50,POS n-gram,1,POS n-gram 1
0.3961363636363636,44,100,POS n-gram,1,POS n-gram 1
0.41818181818181827,44,200,POS n-gram,1,POS n-gram 1
0.41530303030303034,44,300,POS n-gram,1,POS n-gram 1
0.4147272727272727,44,500,POS n-gram,1,POS n-gram 1
0.3288888888888889,45,10,POS n-gram,1,POS n-gram 1
0.34555555555555556,45,20,POS n-gram,1,POS n-gram 1
0.37555555555555553,45,30,POS n-gram,1,POS n-gram 1
0.37111111111111106,45,50,POS n-gram,1,POS n-gram 1
0.39555555555555555,45,100,POS n-gram,1,POS n-gram 1
0.4023333333333333,45,200,POS n-gram,1,POS n-gram 1
0.40807407407407403,45,300,POS n-gram,1,POS n-gram 1
0.40835555555555547,45,500,POS n-gram,1,POS n-gram 1
0.31956521739130433,46,10,POS n-gram,1,POS n-gram 1
0.3597826086956522,46,20,POS n-gram,1,POS n-gram 1
0.3565217391304348,46,30,POS n-gram,1,POS n-gram 1
0.36478260869565216,46,50,POS n-gram,1,POS n-gram 1
0.39369565217391306,46,100,POS n-gram,1,POS n-gram 1
0.3943478260869565,46,200,POS n-gram,1,POS n-gram 1
0.39268115942028986,46,300,POS n-gram,1,POS n-gram 1
0.4028695652173913,46,500,POS n-gram,1,POS n-gram 1
0.325531914893617,47,10,POS n-gram,1,POS n-gram 1
0.3351063829787234,47,20,POS n-gram,1,POS n-gram 1
0.34964539007092205,47,30,POS n-gram,1,POS n-gram 1
0.37957446808510636,47,50,POS n-gram,1,POS n-gram 1
0.3929787234042553,47,100,POS n-gram,1,POS n-gram 1
0.394468085106383,47,200,POS n-gram,1,POS n-gram 1
0.39978723404255323,47,300,POS n-gram,1,POS n-gram 1
0.40251063829787237,47,500,POS n-gram,1,POS n-gram 1
0.32291666666666663,48,10,POS n-gram,1,POS n-gram 1
0.3447916666666667,48,20,POS n-gram,1,POS n-gram 1
0.3625,48,30,POS n-gram,1,POS n-gram 1
0.36666666666666664,48,50,POS n-gram,1,POS n-gram 1
0.373125,48,100,POS n-gram,1,POS n-gram 1
0.38875000000000004,48,200,POS n-gram,1,POS n-gram 1
0.39145833333333335,48,300,POS n-gram,1,POS n-gram 1
0.38458333333333333,48,500,POS n-gram,1,POS n-gram 1
0.29795918367346935,49,10,POS n-gram,1,POS n-gram 1
0.339795918367347,49,20,POS n-gram,1,POS n-gram 1
0.34897959183673466,49,30,POS n-gram,1,POS n-gram 1
0.3644897959183674,49,50,POS n-gram,1,POS n-gram 1
0.3718367346938775,49,100,POS n-gram,1,POS n-gram 1
0.3804081632653061,49,200,POS n-gram,1,POS n-gram 1
0.39258503401360545,49,300,POS n-gram,1,POS n-gram 1
0.3853061224489796,49,500,POS n-gram,1,POS n-gram 1
0.284,50,10,POS n-gram,1,POS n-gram 1
0.324,50,20,POS n-gram,1,POS n-gram 1
0.3406666666666667,50,30,POS n-gram,1,POS n-gram 1
0.36839999999999995,50,50,POS n-gram,1,POS n-gram 1
0.3712,50,100,POS n-gram,1,POS n-gram 1
0.37220000000000003,50,200,POS n-gram,1,POS n-gram 1
0.379,50,300,POS n-gram,1,POS n-gram 1
0.385,50,500,POS n-gram,1,POS n-gram 1
0.9,2,10,POS n-gram,2,POS n-gram 2
0.975,2,20,POS n-gram,2,POS n-gram 2
0.9833333333333334,2,30,POS n-gram,2,POS n-gram 2
1.0,2,50,POS n-gram,2,POS n-gram 2
0.9949999999999999,2,100,POS n-gram,2,POS n-gram 2
0.9949999999999999,2,200,POS n-gram,2,POS n-gram 2
0.9916666666666666,2,300,POS n-gram,2,POS n-gram 2
0.998,2,500,POS n-gram,2,POS n-gram 2
0.8,3,10,POS n-gram,2,POS n-gram 2
0.9166666666666667,3,20,POS n-gram,2,POS n-gram 2
0.8444444444444444,3,30,POS n-gram,2,POS n-gram 2
0.8866666666666667,3,50,POS n-gram,2,POS n-gram 2
0.9233333333333335,3,100,POS n-gram,2,POS n-gram 2
0.9400000000000001,3,200,POS n-gram,2,POS n-gram 2
0.9644444444444445,3,300,POS n-gram,2,POS n-gram 2
0.9693333333333334,3,500,POS n-gram,2,POS n-gram 2
0.825,4,10,POS n-gram,2,POS n-gram 2
0.875,4,20,POS n-gram,2,POS n-gram 2
0.875,4,30,POS n-gram,2,POS n-gram 2
0.9049999999999999,4,50,POS n-gram,2,POS n-gram 2
0.9099999999999998,4,100,POS n-gram,2,POS n-gram 2
0.9475,4,200,POS n-gram,2,POS n-gram 2
0.9650000000000001,4,300,POS n-gram,2,POS n-gram 2
0.9755,4,500,POS n-gram,2,POS n-gram 2
0.8600000000000001,5,10,POS n-gram,2,POS n-gram 2
0.8600000000000001,5,20,POS n-gram,2,POS n-gram 2
0.9333333333333333,5,30,POS n-gram,2,POS n-gram 2
0.916,5,50,POS n-gram,2,POS n-gram 2
0.9399999999999998,5,100,POS n-gram,2,POS n-gram 2
0.962,5,200,POS n-gram,2,POS n-gram 2
0.9746666666666666,5,300,POS n-gram,2,POS n-gram 2
0.9707999999999999,5,500,POS n-gram,2,POS n-gram 2
0.7666666666666667,6,10,POS n-gram,2,POS n-gram 2
0.8916666666666666,6,20,POS n-gram,2,POS n-gram 2
0.861111111111111,6,30,POS n-gram,2,POS n-gram 2
0.9366666666666668,6,50,POS n-gram,2,POS n-gram 2
0.9649999999999999,6,100,POS n-gram,2,POS n-gram 2
0.9558333333333333,6,200,POS n-gram,2,POS n-gram 2
0.9755555555555555,6,300,POS n-gram,2,POS n-gram 2
0.9796666666666665,6,500,POS n-gram,2,POS n-gram 2
0.7428571428571428,7,10,POS n-gram,2,POS n-gram 2
0.8571428571428571,7,20,POS n-gram,2,POS n-gram 2
0.880952380952381,7,30,POS n-gram,2,POS n-gram 2
0.9257142857142858,7,50,POS n-gram,2,POS n-gram 2
0.9171428571428573,7,100,POS n-gram,2,POS n-gram 2
0.9457142857142855,7,200,POS n-gram,2,POS n-gram 2
0.9538095238095238,7,300,POS n-gram,2,POS n-gram 2
0.9662857142857144,7,500,POS n-gram,2,POS n-gram 2
0.7,8,10,POS n-gram,2,POS n-gram 2
0.75625,8,20,POS n-gram,2,POS n-gram 2
0.7708333333333334,8,30,POS n-gram,2,POS n-gram 2
0.8,8,50,POS n-gram,2,POS n-gram 2
0.85375,8,100,POS n-gram,2,POS n-gram 2
0.889375,8,200,POS n-gram,2,POS n-gram 2
0.89375,8,300,POS n-gram,2,POS n-gram 2
0.92275,8,500,POS n-gram,2,POS n-gram 2
0.7555555555555555,9,10,POS n-gram,2,POS n-gram 2
0.7555555555555556,9,20,POS n-gram,2,POS n-gram 2
0.8296296296296296,9,30,POS n-gram,2,POS n-gram 2
0.8488888888888889,9,50,POS n-gram,2,POS n-gram 2
0.8611111111111113,9,100,POS n-gram,2,POS n-gram 2
0.8933333333333332,9,200,POS n-gram,2,POS n-gram 2
0.9077777777777779,9,300,POS n-gram,2,POS n-gram 2
0.924,9,500,POS n-gram,2,POS n-gram 2
0.74,10,10,POS n-gram,2,POS n-gram 2
0.795,10,20,POS n-gram,2,POS n-gram 2
0.7933333333333333,10,30,POS n-gram,2,POS n-gram 2
0.8640000000000001,10,50,POS n-gram,2,POS n-gram 2
0.849,10,100,POS n-gram,2,POS n-gram 2
0.8955,10,200,POS n-gram,2,POS n-gram 2
0.9033333333333333,10,300,POS n-gram,2,POS n-gram 2
0.9141999999999999,10,500,POS n-gram,2,POS n-gram 2
0.6727272727272727,11,10,POS n-gram,2,POS n-gram 2
0.7227272727272728,11,20,POS n-gram,2,POS n-gram 2
0.7848484848484849,11,30,POS n-gram,2,POS n-gram 2
0.7927272727272727,11,50,POS n-gram,2,POS n-gram 2
0.8236363636363636,11,100,POS n-gram,2,POS n-gram 2
0.8481818181818183,11,200,POS n-gram,2,POS n-gram 2
0.8672727272727272,11,300,POS n-gram,2,POS n-gram 2
0.8778181818181817,11,500,POS n-gram,2,POS n-gram 2
0.6833333333333333,12,10,POS n-gram,2,POS n-gram 2
0.7333333333333333,12,20,POS n-gram,2,POS n-gram 2
0.7527777777777778,12,30,POS n-gram,2,POS n-gram 2
0.7783333333333333,12,50,POS n-gram,2,POS n-gram 2
0.8258333333333334,12,100,POS n-gram,2,POS n-gram 2
0.8479166666666667,12,200,POS n-gram,2,POS n-gram 2
0.8636111111111111,12,300,POS n-gram,2,POS n-gram 2
0.8928333333333335,12,500,POS n-gram,2,POS n-gram 2
0.6692307692307693,13,10,POS n-gram,2,POS n-gram 2
0.6807692307692308,13,20,POS n-gram,2,POS n-gram 2
0.7051282051282051,13,30,POS n-gram,2,POS n-gram 2
0.7200000000000001,13,50,POS n-gram,2,POS n-gram 2
0.7807692307692309,13,100,POS n-gram,2,POS n-gram 2
0.8165384615384615,13,200,POS n-gram,2,POS n-gram 2
0.8366666666666666,13,300,POS n-gram,2,POS n-gram 2
0.8573846153846155,13,500,POS n-gram,2,POS n-gram 2
0.6214285714285714,14,10,POS n-gram,2,POS n-gram 2
0.6964285714285714,14,20,POS n-gram,2,POS n-gram 2
0.6880952380952381,14,30,POS n-gram,2,POS n-gram 2
0.7471428571428571,14,50,POS n-gram,2,POS n-gram 2
0.7678571428571429,14,100,POS n-gram,2,POS n-gram 2
0.8128571428571428,14,200,POS n-gram,2,POS n-gram 2
0.8445238095238095,14,300,POS n-gram,2,POS n-gram 2
0.8591428571428572,14,500,POS n-gram,2,POS n-gram 2
0.62,15,10,POS n-gram,2,POS n-gram 2
0.68,15,20,POS n-gram,2,POS n-gram 2
0.6666666666666667,15,30,POS n-gram,2,POS n-gram 2
0.7000000000000001,15,50,POS n-gram,2,POS n-gram 2
0.7286666666666667,15,100,POS n-gram,2,POS n-gram 2
0.7723333333333333,15,200,POS n-gram,2,POS n-gram 2
0.7882222222222222,15,300,POS n-gram,2,POS n-gram 2
0.8135999999999999,15,500,POS n-gram,2,POS n-gram 2
0.58125,16,10,POS n-gram,2,POS n-gram 2
0.60625,16,20,POS n-gram,2,POS n-gram 2
0.6187500000000001,16,30,POS n-gram,2,POS n-gram 2
0.64625,16,50,POS n-gram,2,POS n-gram 2
0.7025000000000001,16,100,POS n-gram,2,POS n-gram 2
0.754375,16,200,POS n-gram,2,POS n-gram 2
0.75875,16,300,POS n-gram,2,POS n-gram 2
0.77925,16,500,POS n-gram,2,POS n-gram 2
0.5705882352941176,17,10,POS n-gram,2,POS n-gram 2
0.6205882352941176,17,20,POS n-gram,2,POS n-gram 2
0.6549019607843137,17,30,POS n-gram,2,POS n-gram 2
0.6694117647058825,17,50,POS n-gram,2,POS n-gram 2
0.7011764705882353,17,100,POS n-gram,2,POS n-gram 2
0.766470588235294,17,200,POS n-gram,2,POS n-gram 2
0.7911764705882354,17,300,POS n-gram,2,POS n-gram 2
0.8102352941176469,17,500,POS n-gram,2,POS n-gram 2
0.5722222222222222,18,10,POS n-gram,2,POS n-gram 2
0.6111111111111112,18,20,POS n-gram,2,POS n-gram 2
0.6314814814814815,18,30,POS n-gram,2,POS n-gram 2
0.6466666666666667,18,50,POS n-gram,2,POS n-gram 2
0.7388888888888888,18,100,POS n-gram,2,POS n-gram 2
0.7725,18,200,POS n-gram,2,POS n-gram 2
0.7975925925925925,18,300,POS n-gram,2,POS n-gram 2
0.8188888888888888,18,500,POS n-gram,2,POS n-gram 2
0.5052631578947369,19,10,POS n-gram,2,POS n-gram 2
0.5684210526315788,19,20,POS n-gram,2,POS n-gram 2
0.5964912280701755,19,30,POS n-gram,2,POS n-gram 2
0.631578947368421,19,50,POS n-gram,2,POS n-gram 2
0.7131578947368421,19,100,POS n-gram,2,POS n-gram 2
0.7310526315789474,19,200,POS n-gram,2,POS n-gram 2
0.7642105263157895,19,300,POS n-gram,2,POS n-gram 2
0.7857894736842106,19,500,POS n-gram,2,POS n-gram 2
0.52,20,10,POS n-gram,2,POS n-gram 2
0.5775,20,20,POS n-gram,2,POS n-gram 2
0.6166666666666666,20,30,POS n-gram,2,POS n-gram 2
0.6439999999999999,20,50,POS n-gram,2,POS n-gram 2
0.6880000000000001,20,100,POS n-gram,2,POS n-gram 2
0.7462500000000001,20,200,POS n-gram,2,POS n-gram 2
0.7603333333333333,20,300,POS n-gram,2,POS n-gram 2
0.7773,20,500,POS n-gram,2,POS n-gram 2
0.5238095238095237,21,10,POS n-gram,2,POS n-gram 2
0.5666666666666667,21,20,POS n-gram,2,POS n-gram 2
0.6285714285714286,21,30,POS n-gram,2,POS n-gram 2
0.6685714285714287,21,50,POS n-gram,2,POS n-gram 2
0.7028571428571428,21,100,POS n-gram,2,POS n-gram 2
0.7447619047619047,21,200,POS n-gram,2,POS n-gram 2
0.7615873015873016,21,300,POS n-gram,2,POS n-gram 2
0.7906666666666667,21,500,POS n-gram,2,POS n-gram 2
0.4545454545454545,22,10,POS n-gram,2,POS n-gram 2
0.5636363636363637,22,20,POS n-gram,2,POS n-gram 2
0.55,22,30,POS n-gram,2,POS n-gram 2
0.6354545454545455,22,50,POS n-gram,2,POS n-gram 2
0.6799999999999999,22,100,POS n-gram,2,POS n-gram 2
0.7154545454545455,22,200,POS n-gram,2,POS n-gram 2
0.7339393939393939,22,300,POS n-gram,2,POS n-gram 2
0.7564545454545455,22,500,POS n-gram,2,POS n-gram 2
0.45652173913043476,23,10,POS n-gram,2,POS n-gram 2
0.5065217391304349,23,20,POS n-gram,2,POS n-gram 2
0.5971014492753624,23,30,POS n-gram,2,POS n-gram 2
0.6147826086956522,23,50,POS n-gram,2,POS n-gram 2
0.6582608695652173,23,100,POS n-gram,2,POS n-gram 2
0.7093478260869566,23,200,POS n-gram,2,POS n-gram 2
0.713768115942029,23,300,POS n-gram,2,POS n-gram 2
0.7466956521739131,23,500,POS n-gram,2,POS n-gram 2
0.4833333333333333,24,10,POS n-gram,2,POS n-gram 2
0.5354166666666667,24,20,POS n-gram,2,POS n-gram 2
0.5902777777777779,24,30,POS n-gram,2,POS n-gram 2
0.6075,24,50,POS n-gram,2,POS n-gram 2
0.6587500000000002,24,100,POS n-gram,2,POS n-gram 2
0.6929166666666667,24,200,POS n-gram,2,POS n-gram 2
0.7179166666666666,24,300,POS n-gram,2,POS n-gram 2
0.7390833333333333,24,500,POS n-gram,2,POS n-gram 2
0.484,25,10,POS n-gram,2,POS n-gram 2
0.53,25,20,POS n-gram,2,POS n-gram 2
0.5453333333333334,25,30,POS n-gram,2,POS n-gram 2
0.5831999999999999,25,50,POS n-gram,2,POS n-gram 2
0.6272,25,100,POS n-gram,2,POS n-gram 2
0.6758,25,200,POS n-gram,2,POS n-gram 2
0.6858666666666666,25,300,POS n-gram,2,POS n-gram 2
0.71168,25,500,POS n-gram,2,POS n-gram 2
0.46538461538461534,26,10,POS n-gram,2,POS n-gram 2
0.55,26,20,POS n-gram,2,POS n-gram 2
0.5641025641025641,26,30,POS n-gram,2,POS n-gram 2
0.596153846153846,26,50,POS n-gram,2,POS n-gram 2
0.6346153846153847,26,100,POS n-gram,2,POS n-gram 2
0.6728846153846154,26,200,POS n-gram,2,POS n-gram 2
0.698974358974359,26,300,POS n-gram,2,POS n-gram 2
0.7244615384615385,26,500,POS n-gram,2,POS n-gram 2
0.4925925925925926,27,10,POS n-gram,2,POS n-gram 2
0.5222222222222223,27,20,POS n-gram,2,POS n-gram 2
0.5555555555555556,27,30,POS n-gram,2,POS n-gram 2
0.5851851851851851,27,50,POS n-gram,2,POS n-gram 2
0.6255555555555555,27,100,POS n-gram,2,POS n-gram 2
0.6696296296296296,27,200,POS n-gram,2,POS n-gram 2
0.6918518518518517,27,300,POS n-gram,2,POS n-gram 2
0.7099259259259258,27,500,POS n-gram,2,POS n-gram 2
0.46071428571428574,28,10,POS n-gram,2,POS n-gram 2
0.5160714285714286,28,20,POS n-gram,2,POS n-gram 2
0.5178571428571428,28,30,POS n-gram,2,POS n-gram 2
0.5557142857142856,28,50,POS n-gram,2,POS n-gram 2
0.6021428571428571,28,100,POS n-gram,2,POS n-gram 2
0.6537499999999999,28,200,POS n-gram,2,POS n-gram 2
0.6652380952380953,28,300,POS n-gram,2,POS n-gram 2
0.6837857142857143,28,500,POS n-gram,2,POS n-gram 2
0.41724137931034483,29,10,POS n-gram,2,POS n-gram 2
0.5,29,20,POS n-gram,2,POS n-gram 2
0.48735632183908056,29,30,POS n-gram,2,POS n-gram 2
0.5558620689655173,29,50,POS n-gram,2,POS n-gram 2
0.5710344827586207,29,100,POS n-gram,2,POS n-gram 2
0.6172413793103447,29,200,POS n-gram,2,POS n-gram 2
0.657816091954023,29,300,POS n-gram,2,POS n-gram 2
0.6644827586206896,29,500,POS n-gram,2,POS n-gram 2
0.42000000000000004,30,10,POS n-gram,2,POS n-gram 2
0.475,30,20,POS n-gram,2,POS n-gram 2
0.48888888888888893,30,30,POS n-gram,2,POS n-gram 2
0.5213333333333333,30,50,POS n-gram,2,POS n-gram 2
0.585,30,100,POS n-gram,2,POS n-gram 2
0.6076666666666666,30,200,POS n-gram,2,POS n-gram 2
0.6346666666666666,30,300,POS n-gram,2,POS n-gram 2
0.6538,30,500,POS n-gram,2,POS n-gram 2
0.4193548387096774,31,10,POS n-gram,2,POS n-gram 2
0.4564516129032258,31,20,POS n-gram,2,POS n-gram 2
0.4591397849462366,31,30,POS n-gram,2,POS n-gram 2
0.5012903225806451,31,50,POS n-gram,2,POS n-gram 2
0.5467741935483872,31,100,POS n-gram,2,POS n-gram 2
0.6035483870967744,31,200,POS n-gram,2,POS n-gram 2
0.623010752688172,31,300,POS n-gram,2,POS n-gram 2
0.6385806451612903,31,500,POS n-gram,2,POS n-gram 2
0.396875,32,10,POS n-gram,2,POS n-gram 2
0.4421875,32,20,POS n-gram,2,POS n-gram 2
0.471875,32,30,POS n-gram,2,POS n-gram 2
0.510625,32,50,POS n-gram,2,POS n-gram 2
0.5459375000000001,32,100,POS n-gram,2,POS n-gram 2
0.5800000000000001,32,200,POS n-gram,2,POS n-gram 2
0.5969791666666666,32,300,POS n-gram,2,POS n-gram 2
0.619,32,500,POS n-gram,2,POS n-gram 2
0.3878787878787879,33,10,POS n-gram,2,POS n-gram 2
0.4242424242424242,33,20,POS n-gram,2,POS n-gram 2
0.44848484848484843,33,30,POS n-gram,2,POS n-gram 2
0.48303030303030303,33,50,POS n-gram,2,POS n-gram 2
0.5387878787878788,33,100,POS n-gram,2,POS n-gram 2
0.5633333333333332,33,200,POS n-gram,2,POS n-gram 2
0.578989898989899,33,300,POS n-gram,2,POS n-gram 2
0.6147878787878788,33,500,POS n-gram,2,POS n-gram 2
0.38823529411764707,34,10,POS n-gram,2,POS n-gram 2
0.4470588235294118,34,20,POS n-gram,2,POS n-gram 2
0.46960784313725484,34,30,POS n-gram,2,POS n-gram 2
0.5088235294117647,34,50,POS n-gram,2,POS n-gram 2
0.5464705882352942,34,100,POS n-gram,2,POS n-gram 2
0.5891176470588235,34,200,POS n-gram,2,POS n-gram 2
0.5962745098039215,34,300,POS n-gram,2,POS n-gram 2
0.6157647058823529,34,500,POS n-gram,2,POS n-gram 2
0.4000000000000001,35,10,POS n-gram,2,POS n-gram 2
0.41714285714285715,35,20,POS n-gram,2,POS n-gram 2
0.46761904761904766,35,30,POS n-gram,2,POS n-gram 2
0.48742857142857143,35,50,POS n-gram,2,POS n-gram 2
0.544,35,100,POS n-gram,2,POS n-gram 2
0.5657142857142857,35,200,POS n-gram,2,POS n-gram 2
0.5959047619047619,35,300,POS n-gram,2,POS n-gram 2
0.6202857142857142,35,500,POS n-gram,2,POS n-gram 2
0.3694444444444444,36,10,POS n-gram,2,POS n-gram 2
0.40694444444444444,36,20,POS n-gram,2,POS n-gram 2
0.44907407407407407,36,30,POS n-gram,2,POS n-gram 2
0.4961111111111111,36,50,POS n-gram,2,POS n-gram 2
0.5266666666666666,36,100,POS n-gram,2,POS n-gram 2
0.5700000000000001,36,200,POS n-gram,2,POS n-gram 2
0.5822222222222222,36,300,POS n-gram,2,POS n-gram 2
0.6119999999999999,36,500,POS n-gram,2,POS n-gram 2
0.38918918918918916,37,10,POS n-gram,2,POS n-gram 2
0.47027027027027024,37,20,POS n-gram,2,POS n-gram 2
0.46846846846846846,37,30,POS n-gram,2,POS n-gram 2
0.49513513513513513,37,50,POS n-gram,2,POS n-gram 2
0.5481081081081081,37,100,POS n-gram,2,POS n-gram 2
0.5727027027027026,37,200,POS n-gram,2,POS n-gram 2
0.5843243243243244,37,300,POS n-gram,2,POS n-gram 2
0.6147027027027028,37,500,POS n-gram,2,POS n-gram 2
0.3631578947368421,38,10,POS n-gram,2,POS n-gram 2
0.42105263157894746,38,20,POS n-gram,2,POS n-gram 2
0.46754385964912276,38,30,POS n-gram,2,POS n-gram 2
0.5010526315789474,38,50,POS n-gram,2,POS n-gram 2
0.531578947368421,38,100,POS n-gram,2,POS n-gram 2
0.5731578947368421,38,200,POS n-gram,2,POS n-gram 2
0.5885964912280701,38,300,POS n-gram,2,POS n-gram 2
0.6063157894736843,38,500,POS n-gram,2,POS n-gram 2
0.4102564102564103,39,10,POS n-gram,2,POS n-gram 2
0.4153846153846154,39,20,POS n-gram,2,POS n-gram 2
0.45299145299145305,39,30,POS n-gram,2,POS n-gram 2
0.45846153846153853,39,50,POS n-gram,2,POS n-gram 2
0.5310256410256409,39,100,POS n-gram,2,POS n-gram 2
0.5493589743589744,39,200,POS n-gram,2,POS n-gram 2
0.5905982905982905,39,300,POS n-gram,2,POS n-gram 2
0.6074358974358974,39,500,POS n-gram,2,POS n-gram 2
0.385,40,10,POS n-gram,2,POS n-gram 2
0.40374999999999994,40,20,POS n-gram,2,POS n-gram 2
0.44333333333333336,40,30,POS n-gram,2,POS n-gram 2
0.4995,40,50,POS n-gram,2,POS n-gram 2
0.5075000000000001,40,100,POS n-gram,2,POS n-gram 2
0.5507500000000001,40,200,POS n-gram,2,POS n-gram 2
0.5718333333333334,40,300,POS n-gram,2,POS n-gram 2
0.58885,40,500,POS n-gram,2,POS n-gram 2
0.35609756097560974,41,10,POS n-gram,2,POS n-gram 2
0.4060975609756098,41,20,POS n-gram,2,POS n-gram 2
0.4308943089430894,41,30,POS n-gram,2,POS n-gram 2
0.48048780487804876,41,50,POS n-gram,2,POS n-gram 2
0.501219512195122,41,100,POS n-gram,2,POS n-gram 2
0.5373170731707317,41,200,POS n-gram,2,POS n-gram 2
0.5627642276422764,41,300,POS n-gram,2,POS n-gram 2
0.5789268292682926,41,500,POS n-gram,2,POS n-gram 2
0.3833333333333333,42,10,POS n-gram,2,POS n-gram 2
0.4035714285714286,42,20,POS n-gram,2,POS n-gram 2
0.43571428571428567,42,30,POS n-gram,2,POS n-gram 2
0.45285714285714285,42,50,POS n-gram,2,POS n-gram 2
0.4885714285714286,42,100,POS n-gram,2,POS n-gram 2
0.5384523809523809,42,200,POS n-gram,2,POS n-gram 2
0.5480952380952381,42,300,POS n-gram,2,POS n-gram 2
0.5663809523809523,42,500,POS n-gram,2,POS n-gram 2
0.3441860465116279,43,10,POS n-gram,2,POS n-gram 2
0.39767441860465114,43,20,POS n-gram,2,POS n-gram 2
0.4387596899224806,43,30,POS n-gram,2,POS n-gram 2
0.4572093023255814,43,50,POS n-gram,2,POS n-gram 2
0.4816279069767441,43,100,POS n-gram,2,POS n-gram 2
0.5179069767441861,43,200,POS n-gram,2,POS n-gram 2
0.5373643410852713,43,300,POS n-gram,2,POS n-gram 2
0.5597209302325581,43,500,POS n-gram,2,POS n-gram 2
0.3386363636363636,44,10,POS n-gram,2,POS n-gram 2
0.37386363636363634,44,20,POS n-gram,2,POS n-gram 2
0.39015151515151514,44,30,POS n-gram,2,POS n-gram 2
0.4336363636363636,44,50,POS n-gram,2,POS n-gram 2
0.46954545454545454,44,100,POS n-gram,2,POS n-gram 2
0.5206818181818182,44,200,POS n-gram,2,POS n-gram 2
0.5313636363636364,44,300,POS n-gram,2,POS n-gram 2
0.5514090909090908,44,500,POS n-gram,2,POS n-gram 2
0.3222222222222222,45,10,POS n-gram,2,POS n-gram 2
0.3555555555555555,45,20,POS n-gram,2,POS n-gram 2
0.38296296296296295,45,30,POS n-gram,2,POS n-gram 2
0.4368888888888889,45,50,POS n-gram,2,POS n-gram 2
0.4648888888888889,45,100,POS n-gram,2,POS n-gram 2
0.5117777777777779,45,200,POS n-gram,2,POS n-gram 2
0.5197777777777778,45,300,POS n-gram,2,POS n-gram 2
0.5382222222222223,45,500,POS n-gram,2,POS n-gram 2
0.3586956521739131,46,10,POS n-gram,2,POS n-gram 2
0.375,46,20,POS n-gram,2,POS n-gram 2
0.3847826086956522,46,30,POS n-gram,2,POS n-gram 2
0.4252173913043478,46,50,POS n-gram,2,POS n-gram 2
0.45,46,100,POS n-gram,2,POS n-gram 2
0.4967391304347826,46,200,POS n-gram,2,POS n-gram 2
0.5149275362318841,46,300,POS n-gram,2,POS n-gram 2
0.5264347826086956,46,500,POS n-gram,2,POS n-gram 2
0.34468085106382984,47,10,POS n-gram,2,POS n-gram 2
0.37553191489361704,47,20,POS n-gram,2,POS n-gram 2
0.39290780141843973,47,30,POS n-gram,2,POS n-gram 2
0.42340425531914894,47,50,POS n-gram,2,POS n-gram 2
0.4651063829787234,47,100,POS n-gram,2,POS n-gram 2
0.4993617021276595,47,200,POS n-gram,2,POS n-gram 2
0.5095744680851063,47,300,POS n-gram,2,POS n-gram 2
0.5362553191489361,47,500,POS n-gram,2,POS n-gram 2
0.3104166666666667,48,10,POS n-gram,2,POS n-gram 2
0.35625,48,20,POS n-gram,2,POS n-gram 2
0.38958333333333334,48,30,POS n-gram,2,POS n-gram 2
0.4133333333333334,48,50,POS n-gram,2,POS n-gram 2
0.45,48,100,POS n-gram,2,POS n-gram 2
0.47843749999999996,48,200,POS n-gram,2,POS n-gram 2
0.49881944444444437,48,300,POS n-gram,2,POS n-gram 2
0.5237499999999999,48,500,POS n-gram,2,POS n-gram 2
0.3122448979591837,49,10,POS n-gram,2,POS n-gram 2
0.35612244897959183,49,20,POS n-gram,2,POS n-gram 2
0.3795918367346939,49,30,POS n-gram,2,POS n-gram 2
0.41714285714285715,49,50,POS n-gram,2,POS n-gram 2
0.45081632653061227,49,100,POS n-gram,2,POS n-gram 2
0.4856122448979591,49,200,POS n-gram,2,POS n-gram 2
0.4999319727891156,49,300,POS n-gram,2,POS n-gram 2
0.5217959183673468,49,500,POS n-gram,2,POS n-gram 2
0.32799999999999996,50,10,POS n-gram,2,POS n-gram 2
0.334,50,20,POS n-gram,2,POS n-gram 2
0.36866666666666664,50,30,POS n-gram,2,POS n-gram 2
0.4048,50,50,POS n-gram,2,POS n-gram 2
0.44000000000000006,50,100,POS n-gram,2,POS n-gram 2
0.47409999999999997,50,200,POS n-gram,2,POS n-gram 2
0.4972,50,300,POS n-gram,2,POS n-gram 2
0.51032,50,500,POS n-gram,2,POS n-gram 2
0.95,2,10,POS n-gram,3,POS n-gram 3
0.95,2,20,POS n-gram,3,POS n-gram 3
0.9666666666666668,2,30,POS n-gram,3,POS n-gram 3
0.99,2,50,POS n-gram,3,POS n-gram 3
0.99,2,100,POS n-gram,3,POS n-gram 3
0.9949999999999999,2,200,POS n-gram,3,POS n-gram 3
0.9966666666666667,2,300,POS n-gram,3,POS n-gram 3
0.9970000000000001,2,500,POS n-gram,3,POS n-gram 3
0.9,3,10,POS n-gram,3,POS n-gram 3
0.8,3,20,POS n-gram,3,POS n-gram 3
0.8777777777777779,3,30,POS n-gram,3,POS n-gram 3
0.8733333333333333,3,50,POS n-gram,3,POS n-gram 3
0.9233333333333332,3,100,POS n-gram,3,POS n-gram 3
